videoId,author,text,publishedAt,likeCount,search_keyword,video_title,labelling
kdntbrfFoXI,@SopirAngkot-d1k,"Harusnya pihak MUI menjelaskan soal vasektomi nya lengkap, tidak hanya bicara tentang satu versi saja, dan harusnya biar umat Islam makin pintar, penjelasannya harus mendalam. Minimal memaparkan bahwa:

1. Dari jaman dahulu, vasektomi sebagai bagian dari metode KB secara umum yakni untuk membatasi jumlah anak ada yg mengharamkan dan ada ulama yg menghalalkan. Jadi karena sama2 fatwa ulama, maka pendapat yg menghalalkan mau pun yg mengharamkan sama2 punya dasar keislaman yg dapat dipertanggung jawabkan. Tak semua ulama ikut barisan MUI. Bahkan MUI sendiri memproduksi 4 fatwa soal vasektomi yg di dalamnya terjadi pergeseran pendapat/ rekomendasi dalam rumusan masing2 fatwanya. Harusnya alasan adanya pergeseran ini pun dijelaskan dengan rinci.

2. Selain itu, harusnya dijelaskan juga, bahwa metode KB untuk perempuan pun baik yg setara dengan vasektomi yakni tubektomi, maupun yg pil pun, ada yg mengharamkan dan ada pula yg memfatwakan halal. Dan harusnya disampaikan ke umat Islam bahwa kedua fatwa yg berbeda ini sama2 punya landasan keislaman yg kuat juga, bukan cuma yg versi MUI.

3. Selain itu harusnya ada dokter yg mendampingi / turut menjelaskan soal vasektomi, karena di jaman sekarang, sudah ada vasektomi yg reversible (bisa disambung ulang). Artinya sudah ada metode vasektomi yg tidak permanen. Dan ini penting dijelaskan ke publik, mengingat rata2 alasan yg mengharamkan vasektomi itu dasarnya adalah kerusakan permanen. Dan sang dokter harus menjelaskan ke publik apakah benar vasektomi itu sama dengan kebiri? Minimal apakah punya efek yg sama dengan kebiri yakni jadi mandul? Termasuk apakah produksi sperma akan berhenti (sementara ataupun permanen) akibat vasektomi? Bisakah seseorang yg sudah divasektomi tetap membuahi istrinya, termasuk lewat mekanisme in vitro/bayi tabung? dll.

4. Dengan begitu, MUI bukan cuma sekedar menjelaskan posisi teologis MUI sendiri saja, tapi sekaligus mengedukasi publik, bahwa dalam Islam itu perbedaan pendapat/ fatwa ulama adalah hal yg biasa saja. Jika di wilayah formulasi akidah, antar ulama bisa punya formulasi yg berbeda-beda, apalagi kalo cuma fatwa soal vasektomi.

5. Contoh dari MUI Malaysia cukup komprehensif dalam fatwa mereka soal vasektomi, baik fatwa atas tindakan vasektomi cuma sekedar supaya steril, maupun fatwa atas vasektomi yg dilakukan untuk kepentingan kesehatan, konteks untuk kepentingan kesejahteraan keluarga, untuk membatasi jumlah anak karena alasan yg diijinkan agama, dan konteks alasan yg bersifat personal. Malaysia hanya mengharamkan secara mutlak kalo vasektomi nya hanya sekedar pengen steril (tak mau punya anak). Seperti ringkasan di bawah ini:

""The 28th Malaysian Islamic Religious Council Fatwa Committee Muzakarah on 29 February 1991 discussed the Norplant Suspension System in the National Family Planning Program. Muzakarah has decided that this Norplant Suspension System is permissible. The use of this system shall be subject to the Decision of the 12th Muzakarah on 20th January 1977 which decides the ruling on Family Planning as follows:

1. Sterilization of a man and a woman is prohibited.
2. Prevention of birth or limiting the number of children is prohibited unless there is a reason permitted by syarak for an individual.
3. Family planning from the aspect of health, education and well-being of family through the methods not included in (1) and (2) is permissible.""

6. Apalagi KDM sudah jelas membedakan antara vasektomi yg diupayakan oleh Beliau (yakni untuk orang tua yg sudah beranak banyak sekaligus miskin), dengan vasektomi dalam fatwa MUI yg mengharamkan dengan alasan operasi pemandulan (sterilisasi) itu bertentangan dengan sunatullah karena membuat si pria jadi tidak bisa punya anak.

7. Jadi jelas Fatwa MUI itu dari sudut pandang program usulan dari KDM, sebenarnya jelas Jakasembung. KDM ke Bogor, MUI bilang KDM ke Jakarta. Bogor dan Jakarta memang berdekatan, tapi bukan kota yg sama. Stop tambah anak, jelas berbeda dengan tak punya anak.

Lalu bagaimana dengan posisi saya sendiri? 

1. Kalo saya pribadi sih, vasektomi itu bukan membuat kita menjadi mandul, karena buah zakar kita tetap bisa memproduksi sperma dan bisa membuahi (via in-vitro). Jadi harusnya argumen vasektomi itu terlarang karena membuat pria menjadi steril / mandul adalah argumen yg lemah. Kita pun tetap bisa menunaikan kewajiban bathin kepada istri paska vasektomi.

2. Thus, kalo alasannya keharamannya karena terjadi kemandulan/ steril, maka harusnya fatwa haram itu dijatuhkan pada praktek kebiri/kastrasi (pemotongan penis atau pengambilan buah zakar), karena budaya kasim yg juga dipraktekan dalam masa kejayaan kekhalifahan Islam ini lah yg jelas2 membuat pria menjadi mandul/steril. 

3. Begitu penis kita dipotong/dikebiri, atau cuma diambil buah zakarnya saja, maka otomatis kita akan mandul / steril karena tidak bisa lagi memproduksi sperma (sebagai penanda yg tidak bisa dibantah apakah kita ini steril atau tidak). 

4. Bahkan, tidak miskin pun kita, tapi kalo kita sudah punya anak, apalagi jika anak2 kita sudah dewasa, dan apalagi umur kita sudah menjelang senja kala tinggal nunggu last minutes saja, maka sebenarnya vasektomi itu nampaknya salah satu pilihan yg layak dipertimbangkan (bersama IUD). 

5. Kalo kita tiba2 punya anak lagi di saat kita sudah mendekati ujur, maka ada banyak kewajiban kita sebagai ayah tak akan bisa kita penuhi. Khususnya ketika anak2 itu mulai aqil baligh butuh bimbingan dan bantuan ayahnya, eh kita nya malah travelling ke alam lain one way ticket. 

6. Apalagi kita tau, perempuan yg sudah berumur, lalu tiba2 hamil, maka resiko kecacatan pada anak, resiko komplikasi di bumil, dll meningkat drastis. Jadi kalo sudah mulai lupa2 nyetok kondom, lupa2 minum pil, dll, ya vasektomi atau IUD sangat disarankan sebagai pilihan paling masuk akal.

Terima kasih, dan tetap wallahu'alam",2025-05-08T03:06:09Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@tytananana,"""Halooooo bapak RK dimana???""😂😂🤣🤣",2025-05-08T00:47:45Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
01VzjUUJjkk,@Nandistorikuli,Cia nu haram mah mui eweh gadag ngahakan duit haram,2025-05-02T11:56:46Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
kdntbrfFoXI,@rahmanbugis8902,Belum  tdk prov tdk memahami maksud dengan dhm tujuan atau kebijakan KDM secara utuh,2025-05-08T16:59:22Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
uVfeG1yLMHs,@HilariusLaoli,Jangan dengar kadrunlah,2025-05-04T10:00:16Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",2
kdntbrfFoXI,@MuhammadSamyAlFaiq,"mantap dokter Boike, Fasektomi itu baik dilakukan bagi keluarga yang anak sudah banyak, karena selama ini objek KB adalah perempuan yang efek sampinnya macam macam, mulai dari BB nambah sampai terkena resiko kangker, dan KDM juga wacananya bagus ... 
logikanya begii saja , mana yang lebih sejahtera anak 2 atau anak 9 orang, sementara ekonomi pas pasan . 
intinya yang namanya kebjiakan pemerintah itu pasti ada pro dan kontra nya. 
Wassalam",2025-05-10T06:40:48Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
3BqXnt1hWX8,@rozaka9029,"jangan d paksa untuk kb pak ,banyak yg ga cocok orangnya jd kurus kering dan pada gendut gendut",2025-05-03T23:26:15Z,0,bansos syarat vasektomi,Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Penerima Bansos - [Primetime News],3
kdntbrfFoXI,@andsas2640,"HAM hanya BACOT,,, lah yg berlalu, WACANA *2 anak cukup* kok ibuk diam,,, ini kan perusak HAM juga 😊😊😊",2025-05-08T02:19:37Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
EJNMlD8KSH0,@Hervin-fu5bp,"Realitanya, yg suka iseng ngerumpi2 & nanya2 soal nikah - beranak - nambah anak dll kan justru antar istri2/perempuan2.. pdhl mereka2 jg yg nantinya terbebani paling berat kl soal merawat anak2nya. Lebih mudah bikin suami2 kapok terbebani soal merawat anak drpd bikin kapok istri2.. 😅",2025-04-29T02:44:18Z,1,vasektomi bansos,Dedi Mulyadi Usulkan Penerima Bansos Dengan Syarat Vasektomi,2
01VzjUUJjkk,@ujobatok1654,"Baru usul ya mudah mudahan ada cara lain, KDM tidak saklek juga..",2025-05-04T01:13:49Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
3BqXnt1hWX8,@SobatKarib-b5w,"Udah nyimpang yalahi HAM, Pak Dedy kebablasan.",2025-05-03T12:20:04Z,2,bansos syarat vasektomi,Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Penerima Bansos - [Primetime News],3
01VzjUUJjkk,@bapasyafrilsh6340,Bagi keluarga miskin yg punya anak lebih dari 2 orang maka MUI akan bertanggung jawab  pemenuhan gizi anak tdk mampu,2025-05-02T13:54:52Z,1,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
kdntbrfFoXI,@mucha_chenal,Ham itu apa guna nya,2025-05-11T23:51:15Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@li_yue01,"mau bansos? silahkan vasektomi✔️
tak mau vasektomi? ya udah g usah terima bansos berarti sudah mampu kan buat anak trs🥱",2025-05-11T11:19:25Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
XZz_wbi_Lfg,@sintyaaamirulll,Jangan di jadikan syarat ngambil bansos itu pamaksaan,2025-05-08T19:04:49Z,0,vasektomi bansos,"Dedi Mulyadi Usul Vasektomi Jadi Syarat Bansos, Seperti Apa Metodenya? #hotroom",3
XZz_wbi_Lfg,@tokotok0519,"Padahal KDM anak bungsu dari 9 bersaudara. Bayangkan kl ortunya ikut KB beliau tidak ada di dunia ini. Allah yg maha bijaksana dan maha adil sdh menetapkan Rizki pada setiap hambanya. Jgan dikira hanya miskin yg cobaan, kaya jg cobaan dari yang maha kuasa. Lantas mengapa harus takut punya anak hanya karena kita miskin?? Padahal Tuhan kita maha kaya",2025-05-13T23:16:45Z,0,vasektomi bansos,"Dedi Mulyadi Usul Vasektomi Jadi Syarat Bansos, Seperti Apa Metodenya? #hotroom",3
kdntbrfFoXI,@AbdulHolik-g4f,Dokter Boyke mantap satu pemikiran sama saya.,2025-05-08T02:42:24Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
xEKAVRwwWIk,@pratamapratama5273,"Setuju. Bapak2 miskin mandul aja, duit malah buat rokok kadang2",2025-05-03T07:41:15Z,0,vasektomi dedi mulyadi,Respons Warga Soal Ide Dedi Mulyadi Jadikan Vasektomi Syarat Bansos | AKIM tvOne,1
01VzjUUJjkk,@superjayen3499,Mui tolong tindak walid2 yg blm terungkap,2025-05-04T10:08:09Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",2
kdntbrfFoXI,@barudakkreativ1994,SPERMA TIDAK BISA KELYAR..PASTI BAHAYA..MELAWAN KODRAT..ILLAHI..PASTI ADA RESIKO..JNGN DI SEMBUNYIKAN.... BOOSS😂😂😂😂,2025-05-08T01:37:56Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
kdntbrfFoXI,@JohnSmithisnotme,Bansos itu hak? Bansos itu privilege 😂,2025-05-08T06:50:58Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@rulliherdiana4798,BUBARIN KOMNAS HAM,2025-05-10T08:40:46Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
uVfeG1yLMHs,@cahyopersada4265,"Vasektomi itu merubah ciptaan Alloh SWT thd tubuh manusia tanpa alasan darurat. Karena itu memang HARAM.

Krn itu pelakunya juga berdosa scr syariat Islam. MUI sdh menjalankan tugasnya mengingatkan ummat dan pemimpin bahwa tindakan tsb salah, dilarang dlm Islam.

Soal KDM dan masyarakat mau percaya atau tidak, mau nurut atau tidak itu kembali ke masing2 saja. Yg pasti MUI sdh menjalankan kewajibannya menyampaikan ILMU scr benar. 

Klo KDM tetap ngotot, ya biarkan saja. Krn dia sendiri kelak yg akan mempertanggungjawabkan kebijakannya. Jk dia mau menanggung dosa ratusan ribu org yg melakukannya ya biarkan saja.

Merubah ciptaan  thd satu orang saja sdh besar dosanya. Apalagi jk KDM menjalankan kebijakan tsb yg akan menyebabkan ribuan bahkan ratusan ribu org melakukan dosa tsb scr massal. 

Berarti dia kelak yg akan menanggung juga dosa ratusan ribu org tsb. Jd terserah saja mau percaya atau tidak, mau nurut atau tidak. Tapi yang pasti MUI sdh gugur kewajibannya.",2025-05-05T23:39:38Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",3
kdntbrfFoXI,@DulLalim,Diskusi yang sangat menarik menurut ilmiyah,2025-05-08T12:55:41Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
uVfeG1yLMHs,@aditea4253,"Ya kalo permanen haram dasar hukum ke 3 , ijtima

Sbenarnya enak hidumg belang  tak perlu kebutuhan khusus buat  selingkuh tak perlu takut hamil,
Hati2 ja wat ibu ibu suaminya yg nakal.",2025-05-04T10:21:13Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",3
kdntbrfFoXI,@dhieherdiana4782,Waktu vaksin mana ada HAM ??? 😂😂😂,2025-05-09T12:19:51Z,2,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@pesanseorangibu,"Saya menyaksikan sendiri bahwa KDM tidak menyebutkan vasektomi, beliau di media sosialnya cuma bilang ""... laki-laki yang ber-KB"" 
Karena pengetahuan masyarakat kurang tentang pria ber-KB, dan yang diketahuinya hanya vasektomi, maka gembar-gemborlah orang-orang menanggapinya sebagai vasektomi.
KDM yang cerdas bahkan jenius juga seorang bijaksana, tidak mungkin mendorong kaum laki-laki pada kemandulan, sementara beliau sendiri berpandangan sangat jauh kedepan.",2025-05-08T12:15:24Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
78rwe4E73vY,@jawa_re,"Wah kalo pria yg di vasektomi😂 mungkin para kupu"" Malam bakal seneng nih😂karna mereka bakal aman dari kehamilan😂😂😂",2025-05-06T17:45:19Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",2
xEKAVRwwWIk,@RELAWANKDMISTIMEWA,"Kebijakan yang terburu2 lagi ,dulu aja cuma sebentar pas jaman bupati pwk anak di larang pacaran keluar rumah lebih jam 9 malam mau di nikahkan apa dampaknya tidak ada dan tidak efektif ,dan sekarang kebijakan yg buru2 tanpa di kaji dengan semua unsur (tokoh agama ,dll ) kalo anda sebagai gubernur tidak bisa menuntaskan /antisipasi kemiskinan jgn jadi pejabat pak karna banyak anak bukan faktor kemiskinan coba kaji ulang pak gabener (salam dari warga pwk sawah kulon)",2025-05-02T13:04:47Z,1,vasektomi dedi mulyadi,Respons Warga Soal Ide Dedi Mulyadi Jadikan Vasektomi Syarat Bansos | AKIM tvOne,3
jysHHJVOTlA,@SarJaya-v1e,"Loba anak loba rizqi 
Pan kitu ck kiayi gh....",2025-05-03T23:49:19Z,0,kritik vasektomi bansos,Komentar Masyarakat Soal Pernyataan Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Bansos  #shorts,2
kdntbrfFoXI,@motekarcomp,"Komnas ham itu bisanya cuman ngomong doang ga pernah punnya solusinya,ditempat saya daerah bandung barat banyak,pengemis bawa anak banyak,pencari rongsok bawa anak banyak,pengamen,bawa anak banyak,mereka semua ada diipinggir jalan,dan rawwan kecelakaan,mana perlindungan anak,mana komnasham,mana kerja nyata kalian,kalian hanya makan gajih buta dari rakyat,kalian ga ubahnya dari benalu,menggerogoti uang negara,dengan alasan alasan gajelas",2025-05-13T02:56:05Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
01VzjUUJjkk,@siobos3723,"Sebenarnya apa yg disampaikan MUI sudah benar bagi mereka yg mau berpikir, logikanya begini kalo lu islam bener biarpun lu miskin lu akan tetep berusaha untuk memenuhi kewajiban sebagai kepala keluarga dan ga akan ngemis ngemis minta bansos, terus konteks bansos sendiri kan bantuan sosial untuk mereka yg miskin, kalo mau ngebantu ya bantu aja ga usah pake embel² harus begini begitu. Jadi bansos dan kb memang 2 hal yg berbeda. dan benar juga yg dijelaskan bahwa vaksektomi bukan satu satunya cara KB, jadi mengapa ini menjadi sesuatu yg urgent? Mikirrrr",2025-05-03T01:59:49Z,1,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
kdntbrfFoXI,@bha_dutzzc2749,"Mungkin biar bansos di jabar tidak melenceng dan bisa tepat sasaran ke rakyat miskin,kan tau sendiri selama ini bansos suka ga tepat sasaran bnyak keluarga mampu dapet bansos, orang yang mampu pasti gamau di vasktomi dan hanya keluarga yang bener"" Miskin banget yang mau,jadi bansos bisa tepat sasaran, mungkin aj sperti itu mksdnya,ini pemikiran saya si",2025-05-08T01:30:51Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@DewiiSoleeh,Salfok sama bang Hotman yang panggil (sebut nama) RK 😊,2025-05-09T04:47:28Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
kdntbrfFoXI,@ntp287,"Yess KDM
memperhatikan nasip wanita..sdh miskin..ank.banyak..cari uang,blm hrs Berkb..
kerja 24 jam tiap.hari nya",2025-05-09T11:18:16Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
vOAEsi2PJew,@MuhammadSobari-k4f,"Kali ini aing ,teu setuju pasektomi bkan jalan keluar",2025-05-01T11:38:59Z,0,vasektomi bansos,"KB Pria Syarat Penerima Bansos, BKKBN: Kita Terus Edukasi, Vasektomi Tak Mengubah &#39;Keperkasaan&#39; Pria",3
I8KPAIUQLH0,@rjun4,Belum ngerasain di rujak netizen nii orang..,2025-05-06T08:47:32Z,2,politik bansos vasektomi,"Gimmick Bansos, Dedi Mulyadi Langgar Undang Undang? #shorts",1
78rwe4E73vY,@dapurpahlawan4824,"Harusnya di pertegas ke armando,dia mau gak jadi orang pertama yang mau di vasektomi ? Karna dia menyatakan orang yang setuju dengan hal itu.sekalipun dia bukan penerima bansos,minimal membuktikan ucapannya lah.",2025-05-15T19:10:40Z,0,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",3
01VzjUUJjkk,@semut8699,"Kerja nya hanya provokasi
Tidak pernah punya solusi.
Kerja nya hanya bikin aturan tanpa arti.
Sebaik nya segera dibubarkan saja",2025-05-02T17:07:18Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",1
01VzjUUJjkk,@Ilham-IbAz-31IlhamMuklis,"Kepala keluarga harus di bina. Sebelum memutuskan menikah. Perbaiki moral individual, pendekatan agama utk mencegah pergaulan bebas sexual.",2025-05-03T01:25:52Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",2
kdntbrfFoXI,@sitiandadarus5799,Vasektomi  itu KB buat laki2 d Indonesia dr jaman dulu yg d viralin yg d bahas cm KB buat istri mangka nya sekarang denger kata Vasektomi  cowo2 pd buta informasi pd gagal paham,2025-05-10T07:06:33Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
78rwe4E73vY,@andineu9025,Si ibu sama pak ustad mungkin salah satu penerima bansos 😊,2025-05-06T16:38:32Z,2,vasektomi bansos,"[LIVE] Dedi Mulyadi: Mau Bansos, Vasektomi Dulu? | Catatan Demokrasi tvOne",1
kdntbrfFoXI,@DonisSastra,Lagi lagi HAM gak ada pengaruh nya,2025-05-08T04:52:54Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@LolipopMiau,"keselnya sama hotsmn tu gini, klo jdi host,, seharusnya bedain jdi host dg jdi pengacara dipengadilan, dengarkan dulu napa penjelasan dokter, jgn dipotong"" trus, 
faham sih di kristen tidak memperbolehkan KB, 
tpi apa bedanya dg org yg HS, pasmau keluar buru"" dicabut,
padahal sma"" niatnya untuk m2ncegah,, bukan membunuh",2025-05-13T00:20:59Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@AdenaPutri-p9p,"HAM ga guna ,bubarkan saja,mikir nya terlalu banyak teori",2025-05-08T02:28:22Z,1,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
01VzjUUJjkk,@IstigfarAstagfirullah,Banyak anak banyak manusia banyak pajak menghasilkan uang buat negara..,2025-05-05T03:48:19Z,0,vasektomi dedi mulyadi,"Tanggapi Rencana KB Vasektomi Dedi Mulyadi, MUI: Haram | Kabar Petang tvOne",3
jmqObvr_oAU,@arifrahman3592,"HAM aja masalah HIV karna penyimpangan gak ada solusi, cuma minta dibiarin aja..,😂😂😂",2025-05-04T21:54:03Z,0,kritik vasektomi bansos,Komnas HAM Kritik Rencana Dedi Mulyadi Jadikan Vasektomi Syarat Terima Bansos: Langgar Hak Privasi,1
SCYRHwcEdM0,@rasim_unyil,"Kalian hanya numpang tenar aja, dan mencari keuntungan sendiri, tidak menguntungkan sama sekali untuk rakyat.",2025-05-12T18:42:30Z,0,vasektomi bansos,"[FULL] Vasektomi Untuk Bansos, Solusi Atau Kontroversi? | HOTROOM",1
kdntbrfFoXI,@Ojoi501,Yg kya gini biasnya yg cowo2 tutup mata tutup kuping😂😂😂,2025-05-08T03:26:33Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
9hftVfkxJjY,@azrilborneo5493,"Kenapa harus rakyat kecil yg di korban kan, klw mw mendapatkan bansos harus vasektomi dlu, kenapa para pejabat pemerintah, tdk bikin wacana bagi yg korupsi di hukum mati aja, karna faktor utama rakyat di indonsia ini miskin tdk sejahtra, karna dari dlu sampai skrang pejabat2 indonesia slalu korupsi, uang rakyat di korupsi, gmna rakyat INA mw sejahtra, saya yakin klw pejabat di INA tdk korup, tdk ada rakyat INA yg tdk sejahtra",2025-05-04T13:03:07Z,1,bansos syarat vasektomi,Sederet Tokoh Kecam Dedi Mulyadi soal Usulan Vasektomi Syarat Bansos: Gak Boleh Bikin Aturan Sendiri,1
kdntbrfFoXI,@lutfyafry4386,"Gubernur juga tidak semena2 mengambil keputusan ,masalah pasektomi,pasti gubernur juga sudah konsultasi dengan para dokter.",2025-05-09T09:18:16Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
kdntbrfFoXI,@rengkiagChannel,Kalo ga mau di vasektomi ya jangan miskin😅,2025-05-08T13:14:03Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
tW-kXQBDbfI,@andilala7239,"Setuju sih, masa vasectomy jadi syarat menerima bantuan. Kaya ngeri betul syaratnya",2025-05-05T06:05:28Z,0,vasektomi keluarga miskin,Respons Dedi Mulyadi Soal Fatwa MUI Jabar yang Haramkan Vasektomi sebagai Syarat Bansos,3
kdntbrfFoXI,@zainal9673,Ham2 mulu kaga kelar.. Kelar liat noh papua kaga kelar2,2025-05-10T04:31:04Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,1
uVfeG1yLMHs,@kocing5668,mana vide MUI yg mengharamkan nya ?? atau ini cman akal2 an aja..,2025-05-04T10:50:26Z,0,vasektomi jawa barat,"[HEADLINE NEWS, 04/05] Vasektomi Dianggap Haram Oleh MUI Jabar, Ini Tanggapan Gubernur Jabar",1
kdntbrfFoXI,@aliyudin5235,jelek,2025-05-09T11:40:00Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,3
0sDqLamPQYQ,@yusrabalai5049,"BENAR, KPAI DAN KOMNASHAM HARUS BERTANGGUNG JAWAB EKSPLOITASI ANAK.. 😊",2025-05-11T22:51:05Z,0,politik bansos vasektomi,"Usai Gaduh, Dedi Mulyadi Klarifikasi Penerima Bansos Tak Harus Vasektomi",1
C5TqR8OfoQk,@suharto2852,"KDM sosok pemimpin jujur, cerdas, mumpuni & informatif, diharapkan bisa sbg calon pemimpin indonesia krn dekat dg rakyat, tau keinginan rakyat & berkorban serta membela utk rakyat.....sangat sayang hanya dijadikan gubernur, prabowo hrs tau persiapkan utk gantikan yg planga plongo dan menghabiskan uang rakyat.",2025-05-07T01:10:22Z,0,vasektomi bansos,Dedi Mulyadi Meluruskan Perihal Vasektomi jadi Syarat Dapat Bansos | AKIM tvOne,1
3BqXnt1hWX8,@Blackperiod,Kalau program ini kurang sependapat... Mending pemerintah pusat kembali menghidupkan PROGRAM KB,2025-05-03T12:27:14Z,0,bansos syarat vasektomi,Dedi Mulyadi Usulkan Vasektomi Jadi Syarat Penerima Bansos - [Primetime News],3
kdntbrfFoXI,@Akangbelek,"Trus gimana dengan anak"" yang tidak mendapat napkah dari orang tua dimana ham,kenapa ham tidak menyebut itu.",2025-05-08T02:36:52Z,0,vasektomi jawa barat,Kata Dokter Boyke soal Wacana Vasektomi di Jawa Barat #HOTROOM,2
